LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,Foundation,BsmtExposure,TotalBsmtSF,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageType,GarageCars,GarageArea,SaleType,SaleCondition,SalePrice
85,10625,Pave,Reg,Lvl,Inside,1Fam,SFoyer,Gable,Plywood,Plywood,CBlock,Gd,1053,SBrkr,1173,0,2,3,1,6,Attchd,2,528,WD,Family,170000
107,13891,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,VinylSd,VinylSd,PConc,Gd,2076,SBrkr,2076,0,2,2,1,7,Attchd,3,850,New,Partial,465000
NA,11435,Pave,IR1,HLS,Corner,1Fam,2Story,Gable,BrkFace,Stucco,PConc,No,792,SBrkr,792,725,1,3,1,7,Detchd,2,400,WD,Normal,230000
78,12090,Pave,Reg,Lvl,Inside,1Fam,SLvl,Hip,VinylSd,VinylSd,CBlock,No,585,SBrkr,1140,728,3,3,1,7,BuiltIn,2,477,WD,Abnorml,178000
65,8125,Pave,Reg,Lvl,Inside,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,756,SBrkr,756,797,2,3,1,6,Attchd,2,615,New,Partial,186500
NA,12328,Pave,IR1,Lvl,Inside,1Fam,SLvl,Gable,HdBoard,HdBoard,CBlock,Av,1012,SBrkr,1034,0,1,3,1,6,Attchd,3,888,WD,Normal,169900
60,9600,Pave,Reg,Lvl,Inside,1Fam,2.5Unf,Gable,AsbShng,AsbShng,BrkTil,No,735,SBrkr,1134,924,1,3,1,8,Detchd,2,396,WD,Normal,129500
60,7200,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,MetalSd,MetalSd,CBlock,No,876,SBrkr,988,0,1,3,1,6,Attchd,1,276,WD,Normal,119000
93,11160,Pave,Reg,Lvl,Corner,1Fam,1Story,Hip,BrkFace,BrkFace,CBlock,No,2110,SBrkr,2110,0,2,3,1,8,Attchd,2,522,WD,Normal,244000
NA,3136,Pave,IR1,Lvl,Corner,TwnhsE,1Story,Gable,VinylSd,Wd Shng,PConc,No,1405,SBrkr,1405,0,2,2,1,6,Attchd,2,478,WD,Normal,171750
62,9858,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,HdBoard,HdBoard,CBlock,No,864,SBrkr,874,0,1,3,1,5,Attchd,1,288,WD,Normal,130000
NA,17542,Pave,IR1,Lvl,Inside,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,CBlock,Gd,1192,SBrkr,1516,651,2,3,1,9,Attchd,2,518,WD,Normal,294000
60,6931,Pave,Reg,Lvl,Inside,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,746,SBrkr,760,896,2,3,1,7,BuiltIn,2,397,WD,Normal,165400
52,6240,Pave,Reg,Lvl,Inside,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,BrkTil,No,884,FuseA,959,408,1,3,1,6,Detchd,1,560,WD,Normal,127500
91,14303,Pave,IR1,Lvl,Corner,1Fam,1Story,Hip,HdBoard,HdBoard,PConc,Gd,1986,SBrkr,1987,0,2,2,1,7,Attchd,2,691,WD,Normal,301500
56,4060,Pave,Reg,Lvl,Corner,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,PConc,No,864,SBrkr,864,0,1,2,1,4,NA,0,0,WD,Normal,99900
59,9587,Pave,IR1,Lvl,Inside,1Fam,SLvl,Gable,VinylSd,VinylSd,PConc,Gd,856,SBrkr,1166,0,2,2,1,5,Attchd,2,400,WD,Normal,190000
65,9750,Pave,Reg,Lvl,FR2,1Fam,1Story,Gable,HdBoard,HdBoard,CBlock,No,1054,SBrkr,1054,0,1,3,1,6,Attchd,2,460,WD,Normal,151000
NA,24682,Pave,IR3,Lvl,CulDSac,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,841,SBrkr,892,783,2,3,1,7,BuiltIn,2,502,WD,Normal,181000
80,9600,Pave,Reg,Lvl,Inside,1Fam,1Story,Hip,MetalSd,MetalSd,CBlock,No,1050,SBrkr,1050,0,1,2,1,5,Attchd,1,338,WD,Normal,128900
NA,11250,Pave,Reg,Lvl,Inside,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,CBlock,Av,1104,FuseA,1104,684,1,5,1,8,Attchd,1,304,WD,Normal,161500
60,13515,Pave,Reg,Lvl,Inside,1Fam,2Story,Gambrel,Wd Sdng,Wd Sdng,PConc,No,764,FuseA,1060,764,1,3,1,8,Detchd,2,520,WD,Normal,180500
34,4060,Pave,Reg,Lvl,Inside,TwnhsE,1Story,Gable,MetalSd,MetalSd,PConc,No,1405,SBrkr,1337,0,2,2,1,5,Attchd,2,511,COD,Abnorml,181000
35,3735,Pave,Reg,Lvl,FR3,TwnhsE,2Story,Hip,MetalSd,MetalSd,PConc,No,691,SBrkr,713,739,2,3,1,6,Detchd,2,506,WD,Normal,183900
60,10120,Pave,IR1,Bnk,Inside,2fmCon,2.5Unf,Hip,Wd Sdng,Wd Sdng,CBlock,No,925,FuseF,964,925,1,4,2,9,Detchd,1,308,WD,Normal,122000
89,13214,Pave,IR1,HLS,Inside,1Fam,1Story,Hip,Stucco,CmentBd,PConc,Gd,2002,SBrkr,2018,0,2,3,1,10,Attchd,3,746,WD,Normal,378500
NA,14100,Pave,IR1,Lvl,Inside,1Fam,1.5Fin,Gable,Stucco,Stucco,CBlock,Mn,728,SBrkr,1968,1479,3,4,1,11,BuiltIn,3,1014,WD,Normal,381000
78,11344,Pave,Reg,Lvl,Inside,1Fam,1.5Fin,Gable,MetalSd,MetalSd,CBlock,No,874,FuseA,874,650,1,3,1,7,Attchd,1,315,WD,Normal,144000
NA,23595,Pave,Reg,Low,Inside,1Fam,1Story,Shed,Plywood,Plywood,PConc,Gd,1332,SBrkr,1332,192,0,0,1,4,Attchd,2,586,WD,Normal,260000
NA,9156,Pave,IR1,Lvl,Inside,1Fam,1Story,Hip,BrkFace,BrkFace,CBlock,No,1489,SBrkr,1489,0,2,3,1,7,Attchd,2,462,WD,Normal,185750
NA,13526,Pave,IR1,Lvl,CulDSac,1Fam,1Story,Hip,HdBoard,Plywood,CBlock,No,935,SBrkr,935,0,1,3,1,5,Attchd,1,288,WD,Normal,137000
124,11512,Pave,IR1,Lvl,Corner,1Fam,SLvl,Gable,Plywood,Plywood,CBlock,Av,1019,SBrkr,1357,0,1,2,1,5,Basment,1,312,WD,Normal,177000
53,5362,Pave,Reg,Lvl,Corner,1Fam,1.5Fin,Gable,Wd Sdng,Wd Shng,PConc,No,661,SBrkr,661,589,2,3,1,8,Detchd,2,552,WD,Normal,139000
95,11345,Pave,Reg,Lvl,Corner,Duplex,2Story,Gable,AsbShng,AsbShng,CBlock,No,928,FuseA,928,992,2,4,2,10,Detchd,2,400,WD,Normal,137000
NA,12936,Pave,IR1,Lvl,CulDSac,1Fam,2Story,Gable,HdBoard,Plywood,CBlock,No,723,SBrkr,735,660,1,3,1,6,Attchd,2,497,WD,Normal,162000
NA,17871,Pave,IR1,Lvl,CulDSac,1Fam,SLvl,Gable,HdBoard,HdBoard,CBlock,Av,1680,SBrkr,1724,0,1,3,1,7,Attchd,2,480,WD,Normal,197900
75,9473,Pave,Reg,Lvl,Inside,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,1128,SBrkr,1128,903,2,3,1,7,Attchd,2,577,WD,Normal,237000
60,7500,Pave,Reg,Lvl,Inside,1Fam,1.5Fin,Gable,MetalSd,MetalSd,CBlock,No,698,FuseA,698,430,1,2,1,6,Detchd,2,528,COD,Abnorml,68400
67,9808,Pave,IR1,Lvl,Inside,1Fam,1Story,Gable,VinylSd,VinylSd,PConc,No,1573,SBrkr,1573,0,2,3,1,6,Attchd,2,544,WD,Normal,227000
50,8049,Pave,IR1,Lvl,CulDSac,1Fam,1Story,Hip,HdBoard,HdBoard,CBlock,No,1309,SBrkr,1339,0,2,2,1,6,Attchd,2,484,WD,Normal,180000
61,8800,Pave,IR1,Lvl,Inside,1Fam,1Story,Gable,HdBoard,HdBoard,CBlock,Mn,1040,SBrkr,1040,0,2,3,1,5,Detchd,2,484,WD,Normal,150500
94,9400,Pave,Reg,Low,Corner,Duplex,2Story,Mansard,MetalSd,Wd Shng,CBlock,Av,912,SBrkr,912,912,2,4,2,8,NA,0,0,WD,Normal,139000
50,9638,Pave,Reg,Lvl,Inside,1Fam,1.5Fin,Gable,Wd Sdng,Wd Shng,PConc,No,804,SBrkr,1699,748,2,4,1,10,Detchd,1,336,WD,Normal,169000
50,6000,Pave,Reg,Lvl,Inside,1Fam,1.5Fin,Gable,MetalSd,MetalSd,CBlock,No,780,FuseF,825,587,1,4,1,6,Detchd,1,280,WD,Normal,132500
NA,9790,Pave,Reg,Lvl,Inside,1Fam,1Story,Hip,HdBoard,HdBoard,CBlock,No,1328,SBrkr,1328,0,1,3,1,6,Attchd,2,528,WD,Normal,143000
NA,36500,Pave,IR1,Low,Inside,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,CBlock,Av,1624,SBrkr,1582,0,2,4,1,7,Attchd,2,390,WD,Normal,190000
40,5664,Pave,IR1,Lvl,Inside,TwnhsE,1Story,Gable,CemntBd,CmentBd,PConc,No,1501,SBrkr,1659,0,2,2,1,5,Attchd,2,499,WD,Normal,278000
86,11065,Pave,IR1,Lvl,Inside,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,Mn,1085,SBrkr,1120,850,2,3,1,8,BuiltIn,3,753,New,Partial,281000
NA,14112,Pave,IR1,Lvl,Corner,1Fam,SLvl,Hip,Wd Sdng,HdBoard,PConc,Av,1152,SBrkr,1152,0,1,3,1,6,Attchd,2,484,WD,Normal,180500
21,1680,Pave,Reg,Lvl,Inside,Twnhs,2Story,Gable,CemntBd,CmentBd,CBlock,No,630,SBrkr,630,672,2,3,1,6,Detchd,1,264,WD,Normal,119500
60,6600,Pave,Reg,Lvl,Corner,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,Stone,No,994,SBrkr,1378,994,2,4,2,11,Attchd,1,432,WD,Normal,107500
78,10140,Pave,Reg,Lvl,Inside,1Fam,2Story,Gable,HdBoard,HdBoard,PConc,No,832,SBrkr,832,832,2,4,1,8,Attchd,2,528,WD,Normal,162900
60,8172,Pave,Reg,Lvl,Inside,1Fam,1Story,Hip,WdShing,Plywood,CBlock,No,864,SBrkr,864,0,1,2,1,5,Detchd,2,572,WD,Normal,115000
70,8400,Pave,Reg,Lvl,Inside,1Fam,1Story,Hip,HdBoard,HdBoard,CBlock,Av,1052,SBrkr,1052,0,1,3,1,5,Attchd,1,288,WD,Normal,138500
80,8700,Pave,Reg,Lvl,Inside,1Fam,1Story,Hip,MetalSd,MetalSd,CBlock,Mn,1120,SBrkr,1128,0,2,3,1,6,Attchd,2,525,WD,Normal,155000
35,3675,Pave,Reg,Lvl,Inside,TwnhsE,SFoyer,Gable,VinylSd,VinylSd,PConc,Gd,547,SBrkr,1072,0,2,2,1,5,Basment,2,525,New,Partial,140000
313,63887,Pave,IR3,Bnk,Corner,1Fam,2Story,Hip,Stucco,Stucco,PConc,Gd,6110,SBrkr,4692,950,2,3,1,12,Attchd,2,1418,New,Partial,160000
75,7500,Pave,Reg,Lvl,Inside,1Fam,1Story,Hip,BrkFace,BrkFace,CBlock,No,1246,SBrkr,1246,0,1,3,1,6,Attchd,1,305,WD,Normal,154000
NA,10762,Pave,IR1,Lvl,CulDSac,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,978,SBrkr,1005,978,2,3,1,9,Attchd,2,490,WD,Normal,225000
NA,7500,Pave,IR1,Bnk,Inside,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,CBlock,No,771,SBrkr,753,741,1,3,1,7,Attchd,1,213,WD,Normal,177500
92,10120,Pave,Reg,Lvl,Inside,1Fam,2Story,Hip,VinylSd,VinylSd,PConc,No,1165,SBrkr,1203,1323,2,4,1,8,Attchd,3,844,WD,Normal,290000
73,8688,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,VinylSd,VinylSd,PConc,Av,1616,SBrkr,1616,0,2,3,1,7,Attchd,3,834,WD,Normal,232000
32,3363,Pave,Reg,Lvl,Inside,TwnhsE,2Story,Gable,VinylSd,VinylSd,PConc,No,976,SBrkr,976,732,2,3,1,7,Detchd,2,380,WD,Normal,130000
108,13173,Pave,IR1,Lvl,Corner,1Fam,1Story,Hip,VinylSd,VinylSd,PConc,No,1652,SBrkr,1652,0,2,2,1,6,Attchd,2,840,WD,Normal,325000
48,6955,Pave,IR1,Lvl,Inside,TwnhsE,1Story,Gable,VinylSd,VinylSd,PConc,No,1368,SBrkr,1368,0,2,2,1,6,Attchd,2,474,New,Partial,202500
60,8072,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,VinylSd,VinylSd,PConc,No,990,SBrkr,990,0,1,3,1,5,Detchd,2,480,WD,Normal,138000
100,12000,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,MetalSd,MetalSd,CBlock,No,924,SBrkr,1122,0,1,2,1,6,Attchd,2,528,WD,Normal,147000
NA,7153,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,HdBoard,HdBoard,CBlock,No,1278,SBrkr,1294,0,2,3,1,6,Attchd,2,496,WD,Normal,179200
100,17500,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,BrkFace,HdBoard,PConc,Av,1902,SBrkr,1902,0,2,3,1,7,Attchd,2,567,WD,Normal,335000
68,8814,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,VinylSd,VinylSd,PConc,No,1274,SBrkr,1274,0,2,3,1,6,Attchd,2,508,New,Partial,203000
NA,9572,Pave,IR1,Lvl,Inside,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,PConc,No,1453,SBrkr,1453,1357,2,4,1,9,Attchd,2,750,WD,Normal,302000
108,14774,Pave,IR1,Lvl,Corner,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,1393,SBrkr,1422,1177,2,4,1,10,BuiltIn,3,779,WD,Normal,333168
60,8190,Pave,Reg,Lvl,Inside,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,CBlock,No,948,SBrkr,948,0,1,3,1,5,Detchd,1,280,WD,Normal,119000
85,11075,Pave,Reg,Lvl,Inside,1Fam,2Story,Gable,HdBoard,HdBoard,CBlock,Mn,952,SBrkr,1092,1020,2,4,1,9,Attchd,2,576,WD,Normal,206900
61,10226,Pave,IR1,Lvl,Inside,1Fam,1Story,Gable,VinylSd,VinylSd,PConc,Gd,1622,SBrkr,1630,0,2,3,1,8,Attchd,3,860,WD,Normal,295493
47,4230,Pave,Reg,Lvl,Corner,TwnhsE,1Story,Gable,VinylSd,VinylSd,PConc,No,1352,SBrkr,1352,0,2,2,1,5,Attchd,2,466,New,Partial,208900
NA,14781,Pave,IR2,Lvl,CulDSac,1Fam,1Story,Hip,VinylSd,VinylSd,PConc,Gd,1753,SBrkr,1787,0,2,3,1,7,Attchd,3,748,WD,Normal,275000
75,10215,Pave,Reg,Bnk,Inside,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,PConc,No,864,SBrkr,948,0,1,3,1,5,Attchd,1,248,WD,Normal,111000
70,8400,Pave,Reg,Lvl,Inside,1Fam,1Story,Hip,BrkFace,BrkFace,CBlock,No,1478,SBrkr,1478,0,1,3,1,6,Attchd,2,442,WD,Normal,156500
NA,6627,Pave,IR1,Lvl,Corner,1Fam,1Story,Hip,VinylSd,VinylSd,CBlock,NA,0,SBrkr,720,0,1,2,1,4,Detchd,1,287,WD,Normal,72500
107,10186,Pave,IR1,Lvl,Inside,1Fam,2Story,Gable,HdBoard,HdBoard,PConc,No,750,SBrkr,1061,862,2,3,1,8,Attchd,2,564,WD,Normal,190000
50,5330,Pave,Reg,HLS,Inside,1Fam,1Story,Hip,VinylSd,VinylSd,CBlock,No,420,SBrkr,708,0,1,2,1,5,NA,0,0,WD,Normal,82500
75,9986,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,VinylSd,VinylSd,PConc,Av,1795,SBrkr,1795,0,2,2,1,7,Attchd,3,895,New,Partial,147000
40,3636,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,AsbShng,AsbShng,BrkTil,No,796,SBrkr,796,0,1,2,1,5,NA,0,0,WD,Normal,55000
70,4270,Pave,Reg,Bnk,Inside,1Fam,1Story,Gable,MetalSd,MetalSd,BrkTil,No,544,SBrkr,774,0,1,3,1,6,NA,0,0,WD,Normal,79000
60,6600,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,VinylSd,VinylSd,CBlock,No,816,SBrkr,816,0,1,3,1,5,Attchd,1,264,WD,Normal,130500
60,10440,Pave,Reg,Lvl,Corner,1Fam,1.5Fin,Gable,BrkFace,Wd Sdng,BrkTil,No,1510,SBrkr,1584,1208,2,5,1,8,Detchd,2,520,WD,Normal,256000
63,9084,Pave,IR1,Lvl,Inside,1Fam,2Story,Hip,VinylSd,VinylSd,PConc,No,935,SBrkr,955,677,2,3,1,8,Attchd,2,462,WD,Normal,176500
85,10000,Pave,Reg,Lvl,Inside,1Fam,1Story,Hip,VinylSd,VinylSd,PConc,Av,1588,SBrkr,1588,0,2,3,1,7,Attchd,3,825,WD,Normal,227000
55,10780,Pave,IR1,Lvl,Inside,1Fam,SLvl,Gable,MetalSd,MetalSd,CBlock,Av,911,SBrkr,954,0,1,3,1,6,Detchd,2,576,WD,Normal,132500
67,8877,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,MetalSd,MetalSd,CBlock,Mn,816,SBrkr,816,0,1,2,1,3,Detchd,1,288,WD,Normal,100000
60,7200,Pave,Reg,Lvl,Corner,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,CBlock,No,803,SBrkr,803,557,1,2,1,6,Detchd,1,297,WD,Normal,125500
24,2368,Pave,Reg,Lvl,Inside,TwnhsE,2Story,Gable,HdBoard,HdBoard,CBlock,No,765,SBrkr,765,600,1,3,1,7,Attchd,2,440,WD,Normal,125000
80,9650,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,Plywood,Plywood,CBlock,No,1350,SBrkr,1334,0,2,2,1,6,Attchd,2,630,WD,Normal,167900
87,9246,Pave,IR1,Lvl,Inside,Duplex,1Story,Gable,Plywood,Plywood,CBlock,No,1656,SBrkr,1656,0,2,4,2,8,Detchd,2,506,WD,Normal,135000
153,4118,Pave,IR1,Bnk,Corner,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,CBlock,No,693,FuseA,693,0,1,2,1,4,NA,0,0,WD,Normal,52500
95,13450,Pave,IR1,Lvl,Corner,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,916,SBrkr,920,941,2,3,1,8,BuiltIn,2,492,WD,Normal,200000
120,9560,Pave,IR1,Lvl,Corner,1Fam,1Story,Hip,MetalSd,MetalSd,CBlock,Mn,864,SBrkr,864,0,1,3,1,5,Attchd,1,288,WD,Normal,128500
70,8294,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,MetalSd,MetalSd,CBlock,No,858,SBrkr,872,0,1,3,1,5,Detchd,4,480,WD,Normal,123000
66,13695,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,VinylSd,VinylSd,PConc,No,1114,SBrkr,1114,0,1,3,1,6,Detchd,2,576,WD,Normal,155000
NA,9375,Pave,Reg,Lvl,Inside,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,1284,SBrkr,1284,885,2,3,1,7,Attchd,2,647,WD,Normal,228500
57,7558,Pave,Reg,Bnk,Inside,1Fam,1.5Fin,Gable,BrkFace,Stone,BrkTil,No,896,SBrkr,1172,741,1,3,1,9,Detchd,2,342,WD,Normal,177000
85,11103,Pave,IR1,Lvl,Corner,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,728,SBrkr,728,728,2,3,1,8,Attchd,2,440,New,Partial,155835
50,6000,Pave,Reg,Lvl,Inside,1Fam,1Story,Hip,MetalSd,MetalSd,PConc,No,960,FuseA,960,0,1,2,1,5,Detchd,1,308,WD,Normal,108500
NA,20781,Pave,IR2,Lvl,CulDSac,1Fam,1Story,Hip,BrkFace,HdBoard,CBlock,No,1568,SBrkr,2156,0,2,3,1,9,Attchd,2,508,WD,Normal,262500
93,15306,Pave,IR1,HLS,Corner,1Fam,1Story,Gable,VinylSd,VinylSd,PConc,Gd,1732,SBrkr,1776,0,2,3,1,7,Attchd,3,712,New,Partial,283463
NA,16196,Pave,IR3,Low,Inside,1Fam,1Story,Gable,VinylSd,VinylSd,PConc,Gd,1482,SBrkr,1494,0,2,3,1,5,Attchd,2,514,WD,Normal,215000
50,5250,Pave,Reg,Lvl,Inside,1Fam,2Story,Gable,MetalSd,MetalSd,BrkTil,No,684,SBrkr,938,1215,2,4,1,8,NA,0,0,WD,Normal,122000
91,11643,Pave,Reg,Lvl,Inside,Duplex,2Story,Gable,MetalSd,MetalSd,CBlock,No,1248,SBrkr,1338,1296,2,6,2,12,Detchd,4,968,WD,Normal,200000
70,9247,Pave,IR1,Lvl,Inside,1Fam,2Story,Gable,HdBoard,HdBoard,CBlock,No,858,SBrkr,858,858,1,4,1,8,Attchd,2,490,WD,Normal,171000
50,6000,Pave,Reg,Lvl,Inside,1Fam,1.5Fin,Gable,MetalSd,MetalSd,BrkTil,No,698,SBrkr,786,390,1,2,1,4,Detchd,2,624,WD,Normal,134900
56,14720,Pave,IR1,Lvl,CulDSac,1Fam,1.5Fin,Hip,VinylSd,VinylSd,PConc,Av,2033,SBrkr,2053,1185,2,4,1,9,Attchd,3,666,WD,Normal,410000
NA,10316,Pave,IR1,Lvl,Inside,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,992,SBrkr,992,873,2,3,1,7,Attchd,3,839,WD,Normal,235000
102,10192,Pave,IR1,Lvl,Inside,1Fam,SLvl,Gable,MetalSd,MetalSd,CBlock,No,570,SBrkr,1222,698,3,4,1,8,Attchd,2,487,WD,Normal,170000
NA,9477,Pave,Reg,Lvl,Corner,1Fam,1Story,Gable,HdBoard,HdBoard,CBlock,No,864,SBrkr,892,0,1,3,1,5,Attchd,1,264,WD,Normal,110000
NA,12537,Pave,IR1,Lvl,CulDSac,1Fam,1Story,Gable,VinylSd,VinylSd,CBlock,No,1078,SBrkr,1078,0,1,3,1,6,Attchd,2,500,WD,Normal,149900
NA,2117,Pave,Reg,Lvl,Inside,Twnhs,2Story,Gable,MetalSd,MetalSd,PConc,No,756,SBrkr,769,804,2,3,1,5,Detchd,2,440,WD,Normal,177500
129,16737,Pave,Reg,Lvl,FR3,1Fam,1Story,Hip,VinylSd,VinylSd,PConc,Av,1980,SBrkr,1980,0,2,3,1,8,Attchd,3,770,WD,Normal,315000
51,9842,Pave,Reg,Lvl,Inside,1Fam,2Story,Gable,MetalSd,Wd Sdng,BrkTil,No,612,SBrkr,990,1611,3,4,1,8,BuiltIn,2,621,WD,Normal,189000
124,16158,Pave,IR1,Low,Inside,1Fam,1Story,Hip,VinylSd,VinylSd,PConc,Av,1530,SBrkr,1530,0,2,3,1,7,Attchd,2,430,WD,Normal,260000
NA,12513,Pave,IR1,Lvl,FR2,1Fam,1.5Fin,Gable,VinylSd,VinylSd,BrkTil,No,715,SBrkr,1281,457,2,4,1,7,Attchd,1,368,WD,Normal,104900
73,8499,Pave,IR1,Lvl,Inside,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,616,SBrkr,616,796,2,3,1,6,BuiltIn,2,432,New,Partial,156932
30,3180,Pave,Reg,Lvl,Inside,TwnhsE,2Story,Gable,MetalSd,MetalSd,PConc,No,600,SBrkr,520,600,2,2,1,4,Detchd,2,480,WD,Abnorml,144152
NA,7500,Pave,Reg,Lvl,Inside,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,814,SBrkr,814,860,2,3,1,7,Attchd,2,663,WD,Normal,216000
68,9179,Pave,IR1,Lvl,Inside,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,No,873,SBrkr,882,908,2,3,1,7,Attchd,2,588,WD,Abnorml,193000
41,2665,Pave,Reg,Lvl,Inside,TwnhsE,2Story,Gable,CemntBd,CmentBd,PConc,No,757,SBrkr,925,550,2,4,1,6,Attchd,1,336,WD,Normal,127000
NA,4435,Pave,Reg,Lvl,Inside,TwnhsE,1Story,Gable,VinylSd,VinylSd,PConc,Av,848,SBrkr,848,0,1,1,1,4,Attchd,2,420,WD,Normal,144000
48,10635,Pave,IR2,Lvl,FR2,1Fam,1Story,Hip,VinylSd,VinylSd,PConc,Av,1657,SBrkr,1668,0,2,3,1,8,Attchd,2,502,WD,Normal,232000
90,5400,Pave,Reg,Lvl,Corner,1Fam,1.5Fin,Gable,CBlock,CBlock,PConc,No,840,SBrkr,840,534,1,2,1,6,Detchd,1,338,WD,Normal,105000
80,9600,Pave,Reg,Lvl,Inside,1Fam,SLvl,Hip,AsbShng,AsbShng,CBlock,Av,992,SBrkr,1661,0,1,3,1,8,BuiltIn,1,377,WD,Normal,165500
75,9750,Pave,Reg,Lvl,Corner,1Fam,2Story,Gable,VinylSd,VinylSd,PConc,Av,1108,SBrkr,1108,989,2,3,1,8,Detchd,2,583,WD,Normal,274300
NA,11400,Pave,Reg,Lvl,Inside,1Fam,1Story,Hip,VinylSd,VinylSd,PConc,Gd,2633,SBrkr,2633,0,2,2,1,8,Attchd,3,804,WD,Normal,466500
85,10625,Pave,Reg,Lvl,Inside,1Fam,2Story,Gable,CemntBd,CmentBd,PConc,No,1026,SBrkr,1026,932,2,3,1,9,Attchd,3,936,WD,Normal,250000
89,10991,Pave,IR1,HLS,Inside,1Fam,1Story,Gable,VinylSd,VinylSd,PConc,Gd,1571,SBrkr,1571,0,2,3,1,7,Attchd,3,722,New,Partial,239000
52,6292,Pave,Reg,Bnk,Inside,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,BrkTil,Mn,768,SBrkr,790,0,1,2,1,4,Detchd,1,160,WD,Normal,91000
60,10998,Pave,Reg,Lvl,Inside,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,CBlock,No,984,SBrkr,984,620,2,3,1,6,Detchd,2,660,WD,Normal,117000
21,1953,Pave,Reg,Lvl,Inside,Twnhs,2Story,Gable,HdBoard,HdBoard,CBlock,No,483,SBrkr,483,504,1,2,1,5,Detchd,1,264,WD,Normal,83000
73,9735,Pave,Reg,Lvl,Inside,1Fam,SLvl,Gable,VinylSd,VinylSd,PConc,No,384,NA,754,640,2,3,1,7,BuiltIn,2,400,WD,Normal,167500
45,8212,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,Stucco,Stucco,BrkTil,No,864,FuseF,864,0,1,2,1,5,Detchd,1,200,WD,Normal,58500
NA,12925,Pave,IR1,Lvl,Corner,1Fam,1Story,Gable,BrkFace,Plywood,CBlock,Mn,1205,SBrkr,2117,0,2,4,1,7,Attchd,2,550,WD,Normal,237500
60,7200,Pave,Reg,Lvl,Corner,1Fam,2Story,Hip,Wd Sdng,Wd Sdng,BrkTil,No,596,SBrkr,998,764,1,4,1,8,Detchd,2,576,WD,Normal,157000
NA,25339,Pave,Reg,Lvl,Inside,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,BrkTil,No,816,SBrkr,1416,0,2,3,1,7,Attchd,2,576,WD,Normal,112000
60,9060,Pave,Reg,Lvl,Inside,1Fam,1.5Fin,Gable,WdShing,Wd Shng,BrkTil,Mn,560,SBrkr,698,560,1,2,1,6,Detchd,1,280,WD,Normal,105000
40,5436,Pave,Reg,Lvl,Inside,1Fam,1.5Fin,Gable,VinylSd,VinylSd,BrkTil,No,796,SBrkr,796,358,1,3,1,7,Detchd,1,240,WD,Normal,125500
